year,table_label,country,broadcaster,channel_s,commentator_s,broadcaster_8,broadcaster_21,show_s,country_territory,ref_s
2005,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR 1,Jean-Marc Richard and Marie-Thérèse Porchet,NA,NA,Final,NA,NA
2005,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 2,Daniela Tami and Claudio Lazzarino,NA,NA,Semi-final,NA,NA
2005,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 1,Daniela Tami and Claudio Lazzarino,NA,NA,Final,NA,NA
2005,broadcasts | Broadcasts [1],Turkey,TRT,TRT 1,,NA,NA,All shows,NA,NA
2005,broadcasts | Broadcasts [1],Ukraine,NTU,Pershyi Natsionalnyi,Yaroslav Chornenkyi,NA,NA,All shows,NA,NA
2005,broadcasts | Broadcasts [1],Ukraine,UR,,Galyna Babiy,NA,NA,All shows,NA,NA
2005,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Three,Paddy O'Connell,NA,NA,Semi-final,NA,NA
2005,broadcasts | Broadcasts [1],United Kingdom,BBC,"BBC One, BBC Prime",Terry Wogan,NA,NA,Final,NA,NA
2005,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,Final,NA,NA
2005,broadcasts | Broadcasts [2],Armenia,AMPTV,,,NA,NA,,NA,NA
2005,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,Paddy O'Connell,NA,NA,Semi-final,NA,NA
2005,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,Terry Wogan,NA,NA,Final,NA,NA
2005,broadcasts | Broadcasts [2],Falkland Islands,BFBS,BFBS 1,,NA,NA,Final,NA,NA
2005,broadcasts | Broadcasts [2],Kosovo,RTK,RTK,,NA,NA,,NA,NA
2006,broadcasts | Broadcasts [1],Albania,RTSH,,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Andorra,RTVA,ATV,Meri Picart and Josep Lluís Trabal,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Armenia,AMPTV,,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Belarus,BTRC,,Denis Dudinskiy,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Belgium,VRT,Eén,André Vermeulen and Bart Peeters,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Belgium,VRT,Radio 2,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Belgium,RTBF,"La Une, RTBF Sat",Jean-Pierre Hautier,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Bosnia and Herzegovina,BHRT,BHT 1,Dejan Kukrić,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Bulgaria,BNT,,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Croatia,HRT,HRT 2,Duško Ćurlić,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Cyprus,CyBC,,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Denmark,DR,DR1,Mads Vangsø and Adam Duvå Hall,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Estonia,ETV,ETV,Marko Reikop,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Estonia,ER,Raadio 2,Mart Juur and Andrus Kivirähk,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Finland,YLE,YLE TV2,"Jaana Pelkonen, Heikki Paasonen and Asko Murtomäki",NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Finland,YLE,"YLE FST, YLE Radio Vega",Thomas Lundin,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Finland,YLE,YLE Radio Suomi,Sanna Kojo,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],France,France Télévisions,France 4,Peggy Olmi and Éric Jean-Jean,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],France,France Télévisions,France 3,Michel Drucker and Claudy Siar,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Germany,ARD,NDR Fernsehen,Peter Urban,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Germany,ARD,Das Erste,Peter Urban,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Greece,ERT,NET,Zeta Makripoulia and Giorgos Kapoutzidis,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Greece,ERT,Second Programme,Maria Kozakou,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Iceland,RÚV,Sjónvarpið,Sigmar Guðmundsson,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Iceland,RÚV,Rás 1,Sigmar Guðmundsson,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Iceland,RÚV,Rás 2,Sigmar Guðmundsson,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Two,Marty Whelan,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ One,Marty Whelan,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Israel,IBA,,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Latvia,LTV,LTV1,Kārlis Streips,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Lithuania,LRT,,Darius Užkuraitis,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Macedonia,MRT,,Karolina Petkovska,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Malta,PBS,TVM,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Moldova,TRM,Moldova 1,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Monaco,TMC Monte Carlo,TMC Monte Carlo,Bernard Montiel and Églantine Éméyé,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 2,Cornald Maas,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 2,Cornald Maas and Paul de Leeuw,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Netherlands,Radio 2,Radio 2,"Hijlco Span, Ron Stoeltie and Eric van Tijn",NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Norway,NRK,NRK1,Jostein Pedersen,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Norway,NRK,NRK P1,,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Poland,TVP,"TVP1, TVP Polonia",Artur Orzech,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Portugal,RTP,,Eládio Clímaco,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Romania,TVR,TVR 1,,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Russia,Channel One,Channel One,Yuriy Aksyuta and Tatiana Godunova,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Slovenia,RTVSLO,SLO 2,Mojca Mavec,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Slovenia,RTVSLO,SLO 1,Mojca Mavec,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Spain,TVE,"La 2, TVE Internacional",Beatriz Pécker,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Spain,TVE,"La Primera, TVE Internacional",Beatriz Pécker,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Sweden,SVT,SVT1,Pekka Heino,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Sweden,SR,SR P3,Carolina Norén,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SF 2,Sandra Studer,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SF 1,Sandra Studer,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR 2,Jean-Marc Richard and Alain Morisod,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR 1,Jean-Marc Richard and Alain Morisod,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 2,,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 1,,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],Turkey,TRT,TRT 1,Bülend Özveren,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],Ukraine,NTU,Pershyi Natsionalnyi,Pavlo Shylko,NA,NA,All shows,NA,NA
2006,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Three,Paddy O'Connell,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [1],United Kingdom,BBC,"BBC One, BBC Prime",Sir Terry Wogan,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,Paddy O'Connell,NA,NA,Semi-final,NA,NA
2006,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,Terry Wogan,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [2],Austria,ORF,ORF 1,Andi Knoll,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [2],Azerbaijan,İTV,İTV,,NA,NA,,NA,NA
2006,broadcasts | Broadcasts [2],Czech Republic,ČT,ČT2,Kateřina Kristelová,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [2],Falkland Islands,BFBS,BFBS 1,,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [2],Gibraltar,GBC,GBC TV,,NA,NA,Final,NA,NA
2006,broadcasts | Broadcasts [2],Serbia and Montenegro,RTS,RTS 1,Duška Vučinić-Lučić,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Albania,RTSH,,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Andorra,RTVA,ATV,Meri Picart and Josep Lluís Trabal,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Armenia,AMPTV,,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Austria,ORF,ORF 1,Andi Knoll,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Belarus,BTRC,,Denis Kurian and Alexander Tikhanovich,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Belgium,RTBF,"La Une, RTBF Sat",Jean-Pierre Hautier and Jean-Louis Lahaye,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Belgium,RTBF,La Première,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Belgium,VRT,Eén,André Vermeulen and Anja Daems,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Bosnia and Herzegovina,BHRT,BHT 1,Dejan Kukrić,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Bulgaria,BNT,,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Croatia,HRT,HRT 1,Duško Ćurlić,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Cyprus,CyBC,,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Czech Republic,ČT,ČT1,Kateřina Kristelová,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Czech Republic,ČT,ČT1,Josef Vojtek,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Denmark,DR,DR1,Søren Nystrøm Rasted and Adam Duvå Hall,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Estonia,ETV,ETV,Marko Reikop,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Finland,Yle,Yle TV2,"Heikki Paasonen, Ellen Jokikunnas and Asko Murtomäki",NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Finland,Yle,Yle FST5,Thomas Lundin,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Finland,Yle,YLE Radio Suomi,Sanna Kojo and Jorma Hietamäki,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Finland,Yle,Yle Radio Vega,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],France,France Télévisions,France 4,Peggy Olmi and Yann Renoard,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],France,France Télévisions,France 3,Julien Lepers and Tex,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Georgia,GPB,,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Germany,ARD,NDR Fernsehen,Peter Urban,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Germany,ARD,Das Erste,Peter Urban,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Greece,ERT,"NET, Deftero Programma",Fotis Sergoulopoulos and Maria Bakodimou,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Greece,ERT,NET 105.8,Fotis Sergoulopoulos and Maria Bakodimou,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Hungary,MTV,m1,Gábor Gundel Takács,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Iceland,RÚV,Sjónvarpið,Sigmar Guðmundsson,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Iceland,RÚV,Rás 2,,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Two,Marty Whelan,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ One,Marty Whelan,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Radio 1,Larry Gogan,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Israel,IBA,,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Latvia,LTV,LTV1,Kārlis Streips,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Lithuania,LRT,,Darius Užkuraitis,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Macedonia,MRT,MRT 1,Milanka Rašić,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Malta,PBS,TVM,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Moldova,TRM,Moldova 1,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Moldova,TRM,Radio Moldova,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Montenegro,RTCG,TVCG 1,Dražen Bauković and Tamara Ivanković,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Montenegro,RTCG,TVCG 2,Dražen Bauković and Tamara Ivanković,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 1,Cornald Maas,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 1,Cornald Maas and Paul de Leeuw,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Norway,NRK,NRK1,Per Sundnes,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Norway,NRK,NRK P1,,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Poland,TVP,TVP1,Artur Orzech,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Portugal,RTP,"RTP1, RTP Internacional",Isabel Angelino and Jorge Gabriel,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Portugal,RTP,RTP África,Isabel Angelino and Jorge Gabriel,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Romania,TVR,TVR1,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Russia,Channel One,Channel One,Yuriy Aksyuta and Yelena Batinova,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Serbia,RTS,"RTS1, RTS Sat",Duška Vučinić-Lučić,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Slovenia,RTVSLO,TV SLO 2,Mojca Mavec,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Slovenia,RTVSLO,TV SLO 1,Mojca Mavec,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Slovenia,RTVSLO,Radio Val 202,Jernej Vene and Aida Kurtović,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Spain,RTVE,La 2,Beatriz Pécker,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Spain,RTVE,"La Primera, TVE Internacional",Beatriz Pécker,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Sweden,SVT,"SVT1, SVT HD",Kristian Luuk and Josef Sterzenbach,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],Sweden,SR,,Carolina Norén,NA,NA,,NA,NA
2007,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SF 2,,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SF 1,Bernard Thurnheer,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR 2,Jean-Marc Richard and Nicolas Tanner,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR 2,Jean-Marc Richard and Henri Dès,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 2,,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 1,,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Turkey,TRT,TRT 1,,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],Turkey,TRT,TRT 1,Hakan Urgancı,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],Ukraine,NTU,Pershyi Natsionalnyi,,NA,NA,All shows,NA,NA
2007,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Three,Paddy O'Connell and Sarah Cawood,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [1],United Kingdom,BBC,"BBC One, BBC HD",Sir Terry Wogan,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,Paddy O'Connell and Sarah Cawood,NA,NA,Semi-final,NA,NA
2007,broadcasts | Broadcasts [2],Australia,SBS,SBS TV,Terry Wogan,NA,NA,Final,NA,NA
2007,broadcasts | Broadcasts [2],Azerbaijan,İTV,İTV,,NA,NA,,NA,NA
2007,broadcasts | Broadcasts [2],Gibraltar,GBC,GBC TV,,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Albania,RTSH,,,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Andorra,RTVA,ATV,Meri Picart and Josep Lluís Trabal,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Armenia,AMPTV,,,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Azerbaijan,İTV,İTV,,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Belarus,BTRC,"Belarus-1, Belarus-TV",Denis Kurian,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Belgium,VRT,Eén,Bart Peeters and André Vermeulen,NA,NA,SF1/Final,NA,NA
2008,broadcasts | Broadcasts [1],Belgium,VRT,Eén+,Bart Peeters and André Vermeulen,NA,NA,SF2,NA,NA
2008,broadcasts | Broadcasts [1],Belgium,RTBF,La Une,Jean-Pierre Hautier and Jean-Louis Lahaye,NA,NA,SF1/Final,NA,NA
2008,broadcasts | Broadcasts [1],Bosnia and Herzegovina,BHRT,BHT 1,Dejan Kukrić,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Bulgaria,BNT,,Elena Rosberg and Georgi Kushvaliev,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Croatia,HRT,HRT 2,Duško Ćurlić,NA,NA,Semi-finals,NA,NA
2008,broadcasts | Broadcasts [1],Croatia,HRT,HRT 1,Duško Ćurlić,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Cyprus,CyBC,RIK 1,Melina Karageorgiou,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Czech Republic,ČT,ČT2,Kateřina Kristelová,NA,NA,SF1,NA,NA
2008,broadcasts | Broadcasts [1],Czech Republic,ČT,ČT1,Kateřina Kristelová,NA,NA,SF2/Final,NA,NA
2008,broadcasts | Broadcasts [1],Denmark,DR,DR1,Nicolai Molbech,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Estonia,ERR,ETV,Marko Reikop,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Estonia,ERR,Raadio 2,Mart Juur and Andrus Kivirähk,NA,NA,SF1/Final,NA,NA
2008,broadcasts | Broadcasts [1],Finland,YLE,YLE TV2,Jaana Pelkonen and Mikko Peltola,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Finland,YLE,YLE FST5,Thomas Lundin,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Finland,YLE,YLE Radio Suomi,Sanna Kojo and Jorma Hietamäki,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Finland,YLE,YLE Radio Vega,,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],France,France Télévisions,France 4,Peggy Olmi and Yann Renoard,NA,NA,SF2,NA,NA
2008,broadcasts | Broadcasts [1],France,France Télévisions,France 3,Jean Paul Gaultier and Julien Lepers,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Georgia,GPB,,,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Germany,ARD,NDR Fernsehen,Peter Urban,NA,NA,Semi-finals,NA,NA
2008,broadcasts | Broadcasts [1],Germany,ARD,Das Erste,Peter Urban,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Greece,ERT,NET,Betty and Mathildi Maggira,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Greece,ERT,,Maria Kozakou,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Hungary,MTV,m1,Gábor Gundel Takács,NA,NA,SF2/Final,NA,NA
2008,broadcasts | Broadcasts [1],Iceland,RÚV,Sjónvarpið,Sigmar Guðmundsson,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Two,Marty Whelan,NA,NA,Semi-finals,NA,NA
2008,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ One,Marty Whelan,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ Radio 1,Larry Gogan,NA,NA,SF1/Final,NA,NA
2008,broadcasts | Broadcasts [1],Israel,IBA,,,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Latvia,LTV,,Kārlis Streips,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Lithuania,LRT,,,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Macedonia,MRT,,,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Malta,PBS,TVM,,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Moldova,TRM,,,NA,NA,,NA,NA
2008,broadcasts | Broadcasts [1],Montenegro,RTCG,TVCG 2,Dražen Bauković and Tamara Ivanković,NA,NA,Semi-finals,NA,NA
2008,broadcasts | Broadcasts [1],Montenegro,RTCG,TVCG 1,Dražen Bauković and Tamara Ivanković,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Montenegro,RTCG,RTCG Sat,Dražen Bauković and Tamara Ivanković,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Netherlands,NOS,Nederland 1,Cornald Maas,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Norway,NRK,NRK1,Hanne Hoftun,NA,NA,SF1/Final,NA,NA
2008,broadcasts | Broadcasts [1],Norway,NRK,NRK3,Hanne Hoftun,NA,NA,SF2,NA,NA
2008,broadcasts | Broadcasts [1],Poland,TVP,"TVP1, TVP Polonia",Artur Orzech,NA,NA,SF1/Final,NA,NA
2008,broadcasts | Broadcasts [1],Portugal,RTP,RTP1,Isabel Angelino,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Romania,TVR,"TVR 1, TVRi",Leonard Miron,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Russia,RTR,"Telekanal Rossiya, RTR Planeta",Dmitry Guberniev and Olga Shelest,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],San Marino,SMRTV,SMRTV,Gigi Restivo and Lia Fiorio,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],San Marino,SMRTV,Radio San Marino,Emilia Romagna,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Serbia,RTS,"RTS1, RTS Sat",Dragan Ilić and Mladen Popović,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Slovenia,RTVSLO,SLO 2,Andrej Hofer,NA,NA,Semi-finals,NA,NA
2008,broadcasts | Broadcasts [1],Slovenia,RTVSLO,SLO 1,Andrej Hofer,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Slovenia,RTVSLO,Val 202,Aida Kurtović,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Spain,RTVE,La 2,José Luis Uribarri,NA,NA,SF1,NA,NA
2008,broadcasts | Broadcasts [1],Spain,RTVE,La 1,José Luis Uribarri,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Sweden,SVT,SVT1,Kristian Luuk and Josef Sterzenbach,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Sweden,SVT,SVT1,Carl Bildt,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Sweden,SR,SR P4,Carolina Norén,NA,NA,SF2/Final,NA,NA
2008,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SF zwei,Sven Epiney,NA,NA,SF2/Final,NA,NA
2008,broadcasts | Broadcasts [1],Switzerland,SRG SSR,HD suisse,Sven Epiney,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSR 2,Jean-Marc Richard and Nicolas Tanner,NA,NA,SF2/Final,NA,NA
2008,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 2,Sandy Altermatt,NA,NA,SF2,NA,NA
2008,broadcasts | Broadcasts [1],Switzerland,SRG SSR,TSI 1,Sandy Altermatt,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Turkey,TRT,"TRT 1, TRT Int",,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],Turkey,TRT,TRT Türk,Bülend Özveren,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],Ukraine,NTU,Pershyi Natsionalnyi,Timur Miroshnychenko,NA,NA,All shows,NA,NA
2008,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Three,Paddy O'Connell and Caroline Flack,NA,NA,Semi-finals,NA,NA
2008,broadcasts | Broadcasts [1],United Kingdom,BBC,"BBC One, BBC HD",Terry Wogan,NA,NA,Final,NA,NA
2008,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,Final,NA,NA
